ulasan,label
"Kenapa si ini setelah Update kok malah makin lemot, saat masuk ke apk nya jga lemot, yg mau bli tiket atau mau bepergian naik Kereta jdi terhambat apalagi yg mau pergi kerja. Tolong di perbaiki lgi �?",Negatif
"payah mau pesen tiket aja lama bgt, eror mulu",Negatif
"Saat ini apk nya malah jadi kurang membantu Detail kendala. Loadingnya lama sekali, saat mau cek jadwal commuter line susah sekali mencari nama stasiun . Memakan banyak waktu loading namun hasil pencarian malah tidak keluar.",Negatif
LEMOTT GAMASUK MASUK SAAT LAGI BUTUH BUTUHNYA,Negatif
Penggunaan jadi lebih mudah dan ringan,Positif
"Setelah di update, mau buka apk nya jadi lama bgt",Negatif
"Bagaimana mau pesen tiket, aplikasinya sangat lelet 🤦",Negatif
Tidak memberikan kemudahan customer update an yg baru ini. Maaf bintang 1. Lebih suka aplikasi sebelumnya karena lbh banyak dan mudah dimengerti oleh customer/pengguna,Negatif
"Hampir telat kereta karena otomatis update, update terakhir justru makin buruk, sangat lemot",Negatif
Abis di update lemoooottttttttt,Negatif
masih lemot padahal jaringan/wifi bagus,Negatif
"Aplikasi nya Lemot banget , malah makin lama",Negatif
"Kakak ini gimana ko update otomatis😭, pas masuk lagi tiket saya hilanggg mana perjalanan buat hari sabtu kakk😭 rugi uang dongg saya masih mahasiswa belom punya uang kakkk😭",Negatif
Tidak sesuai yang di harapkan. Aplikasi tambah lemot,Negatif
ini kai acces yg baru lemot bgt ke logout teruss pas mau masuk lagi malah gagal pdahal sinyal lancar,Negatif
Aplikasi gak jelas,Negatif
"Gimana temen², sudah bisa gnti jadwal kereta tnpa harus ke stasiun belum?? Apa gnti tampilan aja",Konflik
"Gimna sihhh ini😭 makin susah masuk aj, harus log in teruss mana setiap hari pulang pergi kerja harus naek kereta😌😌 tolong di benahi dong katanya lebih mudah, tapi nyatanya�?",Negatif
"Setelah update jadi susah login, butuh waktu yang amat sangat lama itupun gak berhasil juga untuk login. Udh terlanjur kesel saya uninstall lagi aja",Negatif
"Setelah update jadi kacau ini aplikasi, susah akses, not responding, slow banget buat buka apk.. Mohon perbaikannya�? kalau bisa mending pake versi lama lebih enak",Negatif
"Aplikasi lemot, bukannya mempermudah malah mempersulit, bapak saya sampe debat sama security stasiun gara2 gabisa pesen tiket, tolong di perbaiki lagi, kalo bisa evaluasi besar2an biar penumpang ga banyak yg di rugikan",Negatif
"Hallo min, kenapa ya pas udah di update, si aplikasinya jadi susah dibuka dan sering mentok logo kai nya terus. Tolong cepet diperbaiki dong aplikasinya.",Negatif
"Kenapa aplikasinya jadi ribet begini ,,,,,susah masuknya lagi tolong diperbaiki lagi",Negatif
"Kalo w ga butuh ma akses kereta ini males bgt dah make app ini, minggu2 ini loading trs, eror trs mana org tuh buru2, ini bner2 bkin emosi, pas nyampe stasiun disuruh ke loket, dari loket disuruh ke petugas dpn bner nyebelin bgt sampe ketinggalan jadwal kereta dong mana lg buru2, kalo org gbs beli diloket ya benerin dong tu app, jgn ngerugiin waktu orang.",Negatif
"Kepada admin mohon bantuannya, saya terkendala tidak dapat login bila menggunakan provider jaringan tri",Negatif
Login aja susah bgt apalagi mau beli tiket 😭😭 ko apk nya stlah d update ga berjalan dgn baik,Negatif
"Maaf sebelumnya saya mau komplain kepada programmer yang mendesain tampilan UI serta UX pada aplikasi access ini, saya lebih suka tampilan yang sebelumnya dikarenakan tampilan yang sekarang terlalu banyak data yang di stored sehingga aplikasi ini tidak responsif seperti versi yang sebelumnya",Konflik
"Setelah update malah makin gak praktis, Kalo sudah habis ya jangan di display di atas lah,",Negatif
"Mudah, lancar pembayarannya....yg tdk punya atm ,bisa melalui indomart,alfamart.....mantap",Negatif
Abis di update bukannya makin bagus malah makin aneh bobrok banget ditambah ada event promo agustusan akun ke log out sendiri gabisa di akses. dimana2 update aplikasi makin bagus kok malah makin makin bobrok,Negatif
Pas habis update malah makin susah buat masuk ngga ada otak klo sebelum update masih gampang ini beda nih🗿,Negatif
"Saat dibutuhkan, malah Error. Jadinya ketinggalan kereta. Harusnya Aplikasi Transportasi Umum lebih canggih dan cepat, karena terpaut waktu",Negatif
Sesudah d update malah sering ngblank + sering logout sendiri,Negatif
"Yang baru semakin lemot dan eror, mohon diperbaiki",Negatif
Lemot,Negatif
"Ini gimana , tiket udah d psen,tiba2 minta upgrade apk nya,stelah d install malah ngga bisa masuk,udah berkali-kali masuk tetep ngga bisa juga ...pak terbaru nya kagak jelas, tlong bantu nya supaya bisa masuk login...",Negatif
Kenapa semakin di upgrade semakin lemot kai ini mana apk makin susah,Negatif
Sejak diupdate malah makin susah Aplikasinya. Lemot sekali ketika cek tiket dan ketika menyelesaikan step by step setelah isi data penumpang. Malahan gk bisa menyelesaikan sampai step terakhir. Semoga ada update berikutnya dan bikin gk merepotkan. Ini update merepotkan sekali. Mohon dikondisikan min.,Negatif
"App nya lemmot bgt emang ya? Mau bikin sandi juga susah bgt, rempong, sebel aku, setiap ganti sandi selalu tdk disetujui, knp si app ini😭",Negatif
Kayaknya sudah normal. Sukses Access by KAI,Positif
Habis di update malah makin lemoooottttttt mau mesen tiket kereta jadi susahh ini tolong perbaiki dong!!!,Negatif
Lemotnya minta ampun.. Bagaimana mau melayani publik kalo gini....tolong diperbaikilah segalanya... Mkasih.,Negatif
tampilan ok pemesanan cepat lgsung dapat,Positif
"Susah banget dibuka, ujung2nya dateng ke loket menyebalkan apalagi kalau waktu mepet",Negatif
Sekarang Jadi Lemooottt,Negatif
Aplikasi lemot,Negatif
"Saran aja mending gausah pake Aplikasi buat pesen tiket! Skrg apk nya malah makin ribet! Lemot juga udh d update makin gajelas masukin nmr hp aja loading trs muter sampe sejam Klo dibilang transportasi nyaman&murah dan ga bikin macet emg iya ,tpi liat skrg bnyak kendala klo lg urgent apa"" susah malah diribetin.",Negatif
"Tidak bersahabat dengan pemburu goshow, terlalu lemot. Keburu habis tiketnya",Negatif
Apk nya cacad aku jadi ga bisa pulang,Negatif
"Setelah Saya update, nggak bisa buka sama sekali hanya warna sampul saja",Negatif
Super lelet asli lelet sedunia,Negatif
"Setiap mau mengubah no tlpon selalu gagal, dan akan upgrade ke member clasic slalu tidak bisaa....malah anaeh aplikasi baru jdi menyulitkan jatuhnya.",Negatif
Mantappppppp,Positif
Apk load.,Negatif
"Aplikasinya makin ribet,lebih simple versi lama.Aplikasinya tambah lambat.",Negatif
Lebih suka apk nya sebelum diperbarui,Konflik
lemot..,Konflik
Proses pemesanan dan pembayaran cepat dan mudah,Negatif
Aplikasi yang baru lemot parah,Negatif
"Beberapa hari terakhir jadi lambat banget proses pembayaran sama cek tiketnya, bisa sampai makan waktu 30 sampe 40 menit cuman utk beli tiket, sama 10 menit cmn buat buka e-tiket untung saya masih ke kejar keretanya",Negatif
"Setelah update saya tidak bisa masuk aplikasi, kalau memang masih perlu waktu development aplikasi jangan di release dahulu, pakai otp maupun email tetap belum bisa masuk ke aplikasi",Negatif
Setelah update kok malah jadi busuk... Kembalikan ignatua jonan untuk reformasi KAI. Pejabat sekarang gak bisa kerja ya,Negatif
"lancar darimana nya, coba login sendiri deh",Negatif
Kok sekarang malah jadi lemot aneh KAI access di uprgred malah makin parah..,Negatif
Knp saya jadi tdk bisa memilih kursi? Btw saya pakai kereta antar kota,Negatif
Verry good,Positif
"kenapa kualitasnya menurun padahal baru di update, saya mau pesan tiket ini mohon segera di perbaiki, saya dari tadi mau pesen kok ga bisa bisa",Negatif
Menurut ku nyebelin ya di saat lg promo tp server nge down jd gak bsa masuk,Negatif
Lemot tidak bisa masuk padahal sedang mepet waktu naik kereta.....,Negatif
"TOLONGGGGGGGGG kecepatan aplikasinya ditingkatkan, jangan kayak sekarang masih lemot bangetttt",Negatif
Lebih gampang aplikasi yg sebelumnya daripada ni.. Di upgrade malah kwalitasnya 👎👎👎👎,Konflik
"Nggak jelas banget ni aplikasi, ketika di masukan email data nggak kedeteksi, padahal dulu udah daftat dan sering makai juga, tiba2 setelah di perbaharui data tidak terdeteksi oleh sistemnya. Udah tampilan biasa aja bermasalah pula, udah coba install ulang tetap aja kayak gitu. Bagusan yang sebelumnya, karena yang sekarang lebih ribet pula mesan tiketnya.",Negatif
"setelah tampilan di ganti otomatis,,knp ga bisa di bka ya,,utk tiket yg sudah saya pesan bln september tdk bisa di lihat kode boking nya,,mohon solusi nya",Negatif
"Setelah update yang terbaru tampilan oke, tapi kualitas menurun banget. Load lama pas buka app, atau pas mencet menu, pas mau ke pembayaran juga load lama banget, pembayarannya sempet gagal. Kita butuh cepet, simple, dan mudah. Ga butuh yang tampilan modern banget atau ala ala anak muda tapi performanya kurang gini apalagi buat yang kebutuhannya setiap hari.",Negatif
"Secara tampilan oke, masalah sistem jauh sama yang lama. Lemot banget min, kukira jaringan yg lemot ternyata bukan sampe restart hp berkali-kali Mau pesen malah jadi seribet ini. Mending yang lama",Negatif
"lebih buruk dari aplikasi sebelumnya, aplikasi baru walaupun tampilannya bagus, tapi sangat lamban dan sering error, kita yang butuh tiket cepat jd terhambat.",Negatif
semenjak update jadi berat tampilan ui juga ga nyaman,Negatif
"Setelah update jadi lemot, untuk buka aplikasinya aja lamaa bgt, tampilan antarmukanya bagusan yang sebelumnya. Tolong di perbaiki",Negatif
"Setelah update malah gabisa² masuk, memang dr segi tampilan makin oke tapi performanya makin buruk",Konflik
Tampilan baru malah semakin buruk..semakin lemot!,Negatif
"Menyebalkan, tampilan terbaru aplikasi jelek. Tiba2 log out, mau log in lagi susah, sudah dua kali instal ulang",Negatif
"aplikasi gajelas, udah bener kemaren, malah update, masuk kaga bisa, otp ga keluar keluar. bagus sih bagus tampilannya, tpi klo akun gbisa masuk buat apa?",Negatif
Tampilan emang have fun and youth. Fasilitas lebih banyak tapi masih belum berfungsi. Tapi namanya jadi tidak spesial. Orang lebih mudah mencari KAI dari pada Access. Nama Kai Access lebih keren dan spesial menunjukkan identitas aplikasi pesan tiket kereta api. Lah kalo ACCESS ini maknanya apa? Revamp ya revamp. Tapi gak jadi lebih aneh gitu. Jadi inget bikin stasiun tapi lupa buat jalan akses. Kan aneh. Mmm mungkin mau buat kayak LIVIN by mandiri,Negatif
Lagi capek-capeknya idup liat ini tambah capek || Access by KAI Di update tampilannya malah bikin terkecohh😮�?💨dikira masihh ada ternyata harus dibuka dulu biar bisa liat tiketnya masih ato uda abis � lebih ribet ga sii menurutku ya.. Jangan di judge karna pendapat orang beda² 😆,Negatif
"Update malah jadi gk jelas tampilanya. Logo tidak mencerminkan KAI(Kenapa yang digedin malah tulisan ACCESSnya daripada KAI ??). Tampilan pemilihan kereta jelek banget, ngikut2 OTA. Mending balikin yang lama aja kelihatan gede nama kereta & harganya.",Negatif
Tampilan emang bagus. Tapi loading nya jadi lemot. Bagusan yang dulu min. Yang sekarang info makin lengkap tapi aplikasii makin lemot,Negatif
Bagus sih ada beberapa bagian menu yg bukanya cepat. Tapi sering log out dan sulit masuk ke app lagi. Bahkan hari ini ter log out tp gak bisa log in lagi.Mungkin kedepannya ada opsi pembayaran Comuter selain pakai KAIPay. Mohon app nya segera diperbaiki.,Negatif
"Sudah update bukannya makin bagus malah jadi semakin membuat emosi, saat pembayaran menggunakan e wallet jadi susah sekali, password ovo yang saya punya tidak bisa muncul dan dikatakan pembayaran gagal padahal saya sudah update ovo, kesel banget.... Lebih bagus kai access versi lama..",Negatif
"Aplikasi nggk banget, secara dulu waktu untuk pembayaran selama 10 Menit. Sekarang setelah di Update bukannya malah membaik malahan sering terjadi error ketika akan melakukan pembayaran, bahkan untuk waktunya sekarang di persingkat hanya 30 detik. Tidak worth it bagi pengguna Hp yang di rasa dengan proses loading yang cukup lama... 😊😄",Negatif
"Setelah diperbarui aplikasinya jadi lemot dan tidak bisa dipakai, mau masuk akun saja susah sekali dan pesan tiket pun susah sekali, mau bayar pakai QRIS gaga terus karna kode tidak terdeteksi.",Negatif
Udah satu jam lebih beli tiket tapi muter trus loding. Kalo loding pembayaran nya jangan kasih waktu.. ulang lagi ulang lagi waktu kadaluarsa karena loding,Negatif
"Apk sering error aneh udah update malah rasanya kayak downgrade sering tidak bisa pembayaran melalui qris sering gagal udak top up dana, link aja, ovo, tetep tidak bisa aneh banget qris nya sering gagal sampe uang habis cuma buat top up apk"" tersebut tatapi tidak berguna. Sama apk nya lemot banget badahal sinyal kenceng hp juga spek lumayan. Aneh banget dah apk nya",Negatif
"Setelah update aplikasi kok malah tambah lemot...saya udh pesan tiket kereta dan udh saya bayar lunas,tpi kenapa ga ada tiket yg keluar di aplikasi ny??? Coba saya cek di histori pemesanan malah zonk ga ada tiket muncul.. Tolong aplikasiny disempurnakan,uang saya udh terlanjur masuk soalny",Negatif
"Aplikasi jelek,udah isi saldo buat beli tiket, udah masuk ke pembayaran ,saldonya kosong tiketnya gak ada,gimana siii",Negatif
"Cara bayarnya yg ribet ,dulu tinggal byar di link sekarang yg ada cm ovo sama qris",Negatif
"Setelah di upgrade jd susah mesen tiketnya, sering pesan dengan metode pembayaran link aja ,pdhl di hp udah terpasang aplikasinya tp disuruh download",Negatif
"Habis update malah tambah lemot banget, mau pembayaran gabisa² Lebih enak aplikasi sebelum update Kai acces gak asik",Negatif
Maaf untuk update terbaru malah jadi lemot baik itu mau masuk home dan pencarian tiket serta pembayaran. Dan saya ketika sudah pesan tapi ternyata ke cancel sendiri,Negatif
"Struk dilogo abis di upgrate malah ngebug terus , lola banget , sedih banget sekalinya udah bisa pas mau bayar gabisa",Negatif
"Setelah update, aplikasi sering bermasalah. (1) Tidak bisa login ke aplikasi setelah pengisian kode otp karena selalu loading sehingga harus menunggu di block 1 jam karena terlalu sering masukkan kode otp (2) ingin melakukan pembayaran melalui QRIS namun kode QRIS tidak kunjung muncul sehingga tidak bisa bayar tiket (3) jenis kelamin sudah diubah namun setelah direfresh kembali lagi ke jenis kelamin yang salah (tertukar antara laki dan perempuan) untuk semua penumpang.",Negatif
"Aplikasinya susah dibuka...masa mau pesan tiket aja sekarang jadi susah banget utk dibuka....klo orang lagi butuh cepat gk kepake banget deh ....soalnya saya mau order, tapi selalu gagal log in",Negatif
"Berusaha buat ga update new version kai access tp malah otomatis update. Kesel bgt aslikk, lebih mudah digunakan aplikasi yg lama. Aplikasi dgn update terbaru terlalu lemot, pesan tiket terlalu banyak langkah. Maaf kai access �?1 dulu.",Negatif
"waktu pemesanan habis terus, pembayaran terganggu, aplikasi lemot, gak bisa ganti kursi penumpang. niat bikin aplikasi apa gak sih ? . email yang saya kirim segera di cek, disitu ada video kendalanya. jangan merespon seperti bot. PESAN TIKET KA LOKAL EROR. TOLONG PERBAIKI",Negatif
"Aplikasi di perbaruhi malah kayak sampah, nomer gerbong gak kliatan kan malah bikin runyam.. padahal pas pesan ada aneh aneh.. ini orang IT dev BUMN kog gini amat mempekerjakan manusia wkwkwk",Negatif
"Makin lemot, tambah di upgrade malah gak bs pesan tiket",Negatif
"Aplikasi semakin lambat,pas pesan tiket malah tidak bisa alias ada kesalahan.klo udh pake hospot br bisa ,tetap susah di bagian pembayaran ,apk yg dulu bisa pake link skr cuma ovo,dulu bisa pake spay,skrg kaga bisa.bintang 1 .mending pake apk yg lama saja",Negatif
"Apliksh yang terbaru ini susa. Untuk pesan tiket,di cek kursi ada tapi pas di klik,gak bsa2 buat pesan. Tlong di perbaiki lagi.",Negatif
Mohon maaf bertanya tidak bisa upgrade.mhn pencerahan..bgm ini malah tidak bisa pesan tiket,Negatif
Update semakin susah buat pesan tiket.,Negatif
"Baru di update malah tambah kacau ,lemot sering bug, pesan tiket lokal belum pernah berhasil, yg ada ""pesanan sudah kadaluarsa harus pesan lagi "" Begitu seterusnya",Negatif
Aneh...lemot...mempersulit... Jadi sulit mau pesan tiketnya,Negatif
"Setelah update malah seperti kurang simpel,kalau mau lihat tiket yg tersedia harus klik dulu karena yg tertera hanya harga terendahnya tp blm tentu harga itu yg tersedia padahal di versi sebelumnya kita tinggal scroll saja,isian stasiun hrs isi ulang lg setelah keluar padahal diaplikasi sebelumnya tdk hilang,untuk pilihan antarkota dan lokal harus klik back dulu padahal sebelumnya tinggal klik disebelahnya saja..untuk pesan tiket jd makin lama krn banyak yg hrs di klik..",Negatif
"Aplikasi kok rumit merepotkan, mau pesan tiket mesti upgrade member basic, diipgrade sdh legkap informasinya gagal trs!",Negatif
"Tampilan baru tapi kualitan buruk syekali ,mau masuk aja susah gimna mau mesen tiket .. Gimana sih ? Ini kan mau plg kerja susah mana gak bisa beli karcis langsung ribet bgt deh",Negatif
"MANTAP deh.....�?�?�?�? Tampilan baru bikin senam jantung 1 jam loading, padahal 1 jam kedepan harus naik kereta Akhirnya aplikasi tidak bisa di buka, masih loading & bisa masuk sebutkan nama �?�? keren bingitttt Terimakasih sudah bikin SENAM JANTUNG... MERDEKA",Konflik
"Waduh ko malah jadi lemot gini dengan tampilan baru, tolong cepat di perbaiki aplikasi Access by KAI nya pak Direktur, mau pesen tiket aja Gagal terus gimana ini bisa bisa ga bisa naek kereta berangkat kerjanya.",Negatif
"Ternyata tidak sepenuhnya memudahkan proses boarding, tetap diminta KTP untuk pengecekan. Apa gunanya kita mengisi data pribadi saat buat akun kalo hanya bikin ribet cek KTP? Aplikasi tidak berguna...🥱🥱 Tambahan tampilan juga bikin ribet kalo mau pilih kereta, beda dengan aplikasi sebelumnya, jadi menyesal upgrade ke Access kai🥱🥱",Negatif
Ki diupdate tampilan e nyar apik2 lakok ra kenek dibuka pye to ki min,Negatif
"Update aplikasi kok malah jd bikin susah, tampilannya bikin pusing tambah repot lg scan barcode qris ga bs di download terus.. masa harus pake 2 hp.. kecewaaa 😓😓",Negatif
Bagus lebih cepat lebih baik,Positif
